sfh,th,mfh,ab
6.48715621396875,5.44146616294144,42.35800685842954,0
6.48715621396875,5.44146616294144,42.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,44.35800685842954,0
6.48715621396875,5.44146616294144,43.35800685842954,0
6.48715621396875,5.44146616294144,40.497473963629815,0
4.572017409487575,5.44146616294144,36.63694106883009,0
4.572017409487575,3.4906084219496787,32.846141726630506,0
4.572017409487575,3.4906084219496787,30.91587527923064,0
4.572017409487575,3.4906084219496787,32.706674621430224,0
5.48715621396875,4.44146616294144,37.427740411029674,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,40.35800685842954,0
5.48715621396875,5.44146616294144,39.35800685842954,0
5.48715621396875,5.44146616294144,39.35800685842954,0
5.48715621396875,5.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
4.572017409487575,4.44146616294144,32.63694106883009,0
4.572017409487575,4.44146616294144,31.567207516229953,0
3.572017409487575,4.44146616294144,30.567207516229953,0
3.572017409487575,3.4906084219496787,24.91587527923064,0
3.572017409487575,4.44146616294144,29.567207516229953,0
3.572017409487575,2.4906084219496787,22.98560883183078,0
4.48715621396875,4.44146616294144,31.427740411029678,0
4.48715621396875,4.44146616294144,33.35800685842954,0
4.48715621396875,4.44146616294144,33.35800685842954,0
4.48715621396875,4.44146616294144,33.35800685842954,0
4.48715621396875,4.44146616294144,34.35800685842954,0
5.48715621396875,4.44146616294144,34.35800685842954,0
5.48715621396875,4.44146616294144,34.35800685842954,0
5.48715621396875,4.44146616294144,35.35800685842954,0
5.48715621396875,4.44146616294144,35.35800685842954,0
5.48715621396875,4.44146616294144,36.35800685842954,0
5.48715621396875,4.44146616294144,36.35800685842954,0
5.48715621396875,4.44146616294144,37.35800685842954,0
5.48715621396875,4.44146616294144,38.35800685842954,0
5.48715621396875,4.44146616294144,38.35800685842954,0
5.48715621396875,4.44146616294144,38.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
5.48715621396875,4.44146616294144,39.35800685842954,0
