sfh,th,mfh,ab
5.598933023537786,5.591454168176161,62.85251357788288,0
5.598933023537786,5.591454168176161,63.85251357788288,0
5.598933023537786,5.591454168176161,63.85251357788288,0
5.598933023537786,5.591454168176161,64.85251357788289,0
5.598933023537786,5.591454168176161,64.85251357788289,0
5.598933023537786,5.591454168176161,64.85251357788289,0
5.598933023537786,5.591454168176161,65.85251357788289,0
5.598933023537786,5.591454168176161,65.85251357788289,0
5.598933023537786,5.591454168176161,65.85251357788289,0
5.598933023537786,5.591454168176161,60.045570323183505,0
4.686380176069722,4.694930508259901,55.23862706848412,0
4.686380176069722,3.694930508259901,49.49603606221828,0
4.686380176069722,3.694930508259901,45.62474055908535,0
3.686380176069722,3.694930508259901,48.3673315653512,0
5.598933023537786,4.591454168176161,55.98121807474996,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,59.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,5.591454168176161,58.85251357788288,0
5.598933023537786,4.591454168176161,57.85251357788288,0
3.686380176069722,3.694930508259901,47.30297931691766,0
4.598933023537786,3.694930508259901,48.10992257161704,0
4.598933023537786,3.694930508259901,45.174274820050584,0
3.686380176069722,3.694930508259901,36.62474055908535,0
4.598933023537786,3.694930508259901,43.174274820050584,0
