sfh,th,mfh,ab
14.531196101936834,5.732544774600801,28.722508889822976,171.47120409236675
14.531196101936834,6.732544774600801,28.722508889822976,172.68731301236673
14.531196101936834,6.732544774600801,29.722508889822976,174.51147639236675
14.531196101936834,6.732544774600801,29.722508889822976,175.11953085236672
14.531196101936834,6.732544774600801,29.722508889822976,175.72758531236673
14.531196101936834,6.732544774600801,29.722508889822976,176.94369423236674
14.531196101936834,6.732544774600801,29.722508889822976,177.55174869236674
14.531196101936834,6.732544774600801,29.722508889822976,178.15980315236675
14.531196101936834,6.732544774600801,29.722508889822976,177.55174869236674
13.531196101936834,5.732544774600801,27.81377997377729,165.37189705703062
12.628956113362609,4.843693909199674,25.905051057731605,153.49294557913848
12.628956113362609,4.843693909199674,23.087593225640234,138.26031335357825
10.726716124788386,4.843693909199674,22.087593225640234,131.25830584591023
11.628956113362609,4.843693909199674,22.996322141685916,137.3638670263584
12.531196101936834,5.732544774600801,25.81377997377729,154.43317092214264
13.531196101936834,5.732544774600801,27.722508889822976,162.35038719236672
13.531196101936834,5.732544774600801,27.722508889822976,162.35038719236672
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.95844165236673
13.531196101936834,5.732544774600801,27.722508889822976,162.35038719236672
13.531196101936834,5.732544774600801,27.722508889822976,161.74233273236675
13.531196101936834,5.732544774600801,26.722508889822976,161.1342782723667
13.531196101936834,5.732544774600801,26.722508889822976,161.1342782723667
13.531196101936834,5.732544774600801,26.722508889822976,160.5262238123667
13.531196101936834,5.732544774600801,26.722508889822976,159.91816935236673
13.531196101936834,5.732544774600801,26.722508889822976,159.91816935236673
13.531196101936834,5.732544774600801,26.722508889822976,158.70206043236675
11.628956113362609,4.843693909199674,22.905051057731605,134.94415747658246
10.628956113362609,4.732544774600801,21.905051057731605,132.52444792680654
10.628956113362609,4.732544774600801,21.905051057731605,127.96091240425054
8.726716124788386,3.843693909199674,18.087593225640234,106.62897314335423
9.628956113362609,4.732544774600801,19.905051057731605,121.57946764680652
8.726716124788386,3.843693909199674,17.178864309594545,102.36633777824217
10.531196101936834,4.732544774600801,22.722508889822976,131.9414100472547
11.531196101936834,4.732544774600801,22.722508889822976,134.9879364923667
11.531196101936834,4.732544774600801,22.722508889822976,136.81209987236673
11.531196101936834,4.732544774600801,23.722508889822976,138.02820879236674
11.531196101936834,4.732544774600801,23.722508889822976,139.24431771236672
11.531196101936834,4.732544774600801,23.722508889822976,141.06848109236674
11.531196101936834,4.732544774600801,23.722508889822976,142.28459001236672
11.531196101936834,4.732544774600801,24.722508889822976,143.50069893236673
11.531196101936834,5.732544774600801,24.722508889822976,145.32486231236672
12.531196101936834,5.732544774600801,24.722508889822976,147.75708015236674
12.531196101936834,5.732544774600801,25.722508889822976,150.18929799236673
12.531196101936834,5.732544774600801,25.722508889822976,153.22957029236673
12.531196101936834,5.732544774600801,26.722508889822976,155.66178813236672
12.531196101936834,5.732544774600801,26.722508889822976,156.2698425923667
12.531196101936834,5.732544774600801,26.722508889822976,157.4859515123667
13.531196101936834,5.732544774600801,26.722508889822976,158.70206043236675
13.531196101936834,5.732544774600801,26.722508889822976,159.3101148923667
13.531196101936834,5.732544774600801,26.722508889822976,159.91816935236673
13.531196101936834,5.732544774600801,26.722508889822976,159.6110150498107
13.531196101936834,5.732544774600801,26.722508889822976,159.30386074725467
13.531196101936834,5.732544774600801,27.722508889822976,158.9967064446987
13.531196101936834,5.732544774600801,27.722508889822976,159.60476090469868
13.531196101936834,5.732544774600801,27.722508889822976,160.21281536469868
13.531196101936834,5.732544774600801,27.722508889822976,159.9119152072547
13.531196101936834,5.732544774600801,27.722508889822976,161.74233273236675
13.531196101936834,5.732544774600801,27.722508889822976,163.5664961123667
13.531196101936834,5.732544774600801,27.722508889822976,164.78260503236672
13.531196101936834,5.732544774600801,27.722508889822976,165.39065949236672
13.531196101936834,5.732544774600801,27.722508889822976,166.60676841236673
13.531196101936834,5.732544774600801,28.722508889822976,168.43093179236675
